Respondent_ID,Segment,Anket_Adi,Anket_Tarihi,Acente_Adi,Sehir,Bolge,CustomerName,CustomerType,Filo_Retail,Yas,Cinsiyet,Gelir_Grubu,Kredi_Tutari_TL,Vade_Ay,Kredi_Onay_Suresi_Saat,AB1_Arac_Turu_Teyit,A1_Kredi_Dusunuyor_muydu,A6_Karari_Degistiren_Faktor,A3_Stenos_Finans_Bilinirlik,B5_Arastirilan_Kuruluslar,B6_Tercih_Kriterleri,EO0_Genel_Memnuniyet,EO0N_Neden,EON1_Sorun_Giderildi,EO1x1_Acente_Satis_Danismani,EON3_Neden,EON4_Sorun_Giderildi,EO2x1_Stenos_Satis_Yoneticisi,C1_Satis_Elemani_Yaklasimi,C1a_Finansman_Kosullari_Bilgilendirme,C2_Finansman_Secenekleri,C2N_Neden,C8_Geri_Odeme_Kosullari,C5_Surec_Kolaylik_Hiz,C5N_Neden,C7x_Geri_Odeme_Bilgilendirme_Yeterli,C7xN_Neden,E1_Musteri_Hizmetleri_Aradi_mi,E2_Arama_Konusu,E5a_Cagri_Merkezi_Memnuniyeti,E6_Memnuniyetsizlik_Nedeni,N1_Kampanya_Takip,N2_Takip_Kanallari,N3_Mobil_App_Bilinirlik,S44_Brand_Retention,F1_Recommendation_NPS,F1x_Brand_Importance,K1_1_Kasko_Satin_Aldi_mi,K7_Kasko_Tercih_Nedeni,K1_2_Kasko_Teklifi_Verildi_mi,K8_Avantajlardan_Bahsedildi_mi,K9_Akilda_Kalan_Teminat,K1a_Kasko_Tercih_Etmeme_Nedeni,K3_Kasko_Genel_Memnuniyet,K4_Kasko_Yenileme_Tercihi,K5_Kasko_Tavsiye,K6_Kasko_Tavsiye_Nedeni,K2_Kaskodan_Haberdar_Olma,I1_Sorun_Yasadi_mi,I2_Sorun_Giderildi_mi,M1_Veri_Paylasim_Izni,NPS_Kategori,EO0_Endeks_100,EO0_Top2Box,S44_Top2Box
CSI-CRD-00151,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-06-25,Stenos Ankara Çankaya,Ankara,İç Anadolu Bölgesi,Özakan Mazlum Bilgin Akçay,Hafif Ticari,Filo,42,Kadın,150.000 TL üzeri,2303000,24,1.6,1,1,,1,HSBC Bank; Şekerbank; ING,Daha önce kredi kullanmıştım; Faiz oranı; Markanın finans kurumu olması,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,10,10,8,9,,10,10,,2,Erken kapama koşulları açıklanmadı,1,Senet İadesi,9.0,,2,,3,10,9,7,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00152,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-06-30,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Bayan Çolpan Hurican Çamurcuoğlu Akdeniz,Hafif Ticari,Retail,47,Kadın,25.001 - 50.000 TL,551000,48,5.7,1,2,Kampanya koşulları cazipti,1,Başka kuruluş araştırmadım,Sorunların zamanında çözülmesi; Ulaşım kolaylığı; Müşteri ilişkileri,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,8,Danışman ilgili ve bilgiliydi,,7,8,8,7,,7,10,,1,,2,,,,2,,3,9,9,8,1.0,Fiyat avantajı,,,,,9.0,7.0,10.0,,Stenos Auto Finans veya Stenos Auto iletişim hattından,2,,1,Promoter,77.8,0,1
CSI-CRD-00153,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-05-21,Stenos İstanbul Maslak,İstanbul,Marmara Bölgesi,Mücellib Bektaşi Sezgin Ertaş,Otomobil-Binek,Retail,36,Kadın,50.001 - 85.000 TL,682000,36,5.9,1,2,Satış danışmanının yönlendirmesi,1,Garanti Bankası; HSBC Bank,Kredi alımlarında hızlılık; Kampanyaları olması; Hizmet kalitesi,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,8,9,8,10,,10,10,,1,,2,,,,2,,1,10,10,9,1.0,Kredi avantajı; Teminat içeriği,,,,,7.0,9.0,9.0,,Acente satış danışmanı; İnternet reklamlarından,2,,1,Promoter,100.0,1,1
CSI-CRD-00154,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-10-05,Stenos Trabzon Ortahisar,Trabzon,Karadeniz Bölgesi,Selmin Mansız,Otomobil-Binek,Retail,37,Erkek,85.001 - 150.000 TL,1430000,60,1.0,1,1,,1,AlBaraka; Denizbank,Hizmet kalitesi; Daha uzun vade; Markaya duyulan güven,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,7,10,9,10,,10,9,,1,,1,Hesap / Borç durumu öğrenme,10.0,,2,,3,9,9,9,1.0,Kredi avantajı,,,,,10.0,8.0,9.0,,Yetkili servisten,2,,1,Promoter,100.0,1,1
CSI-CRD-00155,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-05-16,Stenos Ankara Çankaya,Ankara,İç Anadolu Bölgesi,Av. Zülbiye Semat Akçay,Otomobil-Binek,Retail,47,Erkek,85.001 - 150.000 TL,2020000,48,4.9,1,1,,2,QNB Fibabank; Vakıflar Bankası; Anadolubank,Kampanyaları olması; Düşük peşinat / peşinatsız kredi imkânı; Sigorta hizmetlerinin de olması,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,8,10,10,10,,99,10,,1,,1,Fatura ile ilgili olarak; Kredi geri ödeme planımı temin etmek,10.0,,2,,3,9,10,9,1.0,Teminat içeriği; Fiyat avantajı,,,,,9.0,10.0,9.0,,"Gazete, dergi ilanlarından",2,,1,Promoter,100.0,1,1
CSI-CRD-00156,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-05-14,Stenos Samsun İlkadım,Samsun,Karadeniz Bölgesi,Doç. Nerim Dumanlı,Hafif Ticari,Retail,42,Erkek,50.001 - 85.000 TL,2097000,24,8.1,1,2,Kampanya koşulları cazipti,1,Başka kuruluş araştırmadım,Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Müşteri ilişkileri; Markanın finans kurumu olması,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,8,10,9,,9,10,,1,,2,,,,1,"Gazete, dergi vb.; Acente; Web sitesi",2,10,10,9,1.0,Fiyat avantajı; Teminat içeriği,,,,,10.0,10.0,10.0,,Acente satış danışmanı; Yetkili servisten,2,,1,Promoter,100.0,1,1
CSI-CRD-00157,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-03-27,Stenos Malatya Battalgazi,Malatya,Doğu Anadolu Bölgesi,Hoşkadem Karadeniz,Otomobil-Binek,Retail,50,Kadın,85.001 - 150.000 TL,1394000,48,18.4,1,1,,2,Denizbank; Akbank; Yapı ve Kredi Bankası,Düşük peşinat / peşinatsız kredi imkânı; Müşteri ilişkileri; Kredi alımlarında hızlılık,7,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,8,Danışman ilgili ve bilgiliydi,,8,8,7,6,Taksit seçenekleri ihtiyacıma uymadı,6,7,,1,,1,Kredi geri ödeme planımı temin etmek,2.0,Revize işlemimin uzun zaman alması,2,,1,8,8,7,2.0,,3.0,,,Kendi sigortacısı/tanıdık acente olması; Sigorta şirketi memnuniyetsizliği,,,,,,2,,1,Passive,66.7,0,0
CSI-CRD-00158,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-01-13,Stenos Adana Seyhan,Adana,Akdeniz Bölgesi,Yahşi Soylu,Hafif Ticari,Retail,50,Erkek,150.000 TL üzeri,2435000,60,26.8,1,1,,2,AlBaraka; QNB Fibabank; Yapı ve Kredi Bankası,Ulaşım kolaylığı; Müşteri ilişkileri; Kampanyaları olması,4,Evrak ve geri dönüş süreçlerinde sorun yaşadım,99.0,4,Danışmanın bilgilendirmesi yetersizdi,2.0,3,6,5,3,Taksit seçenekleri ihtiyacıma uymadı,4,3,Onay süreci beklediğimden uzun sürdü,1,,2,,,,2,,3,6,6,4,1.0,Fiyat avantajı; Kredi avantajı,,,,,5.0,5.0,6.0,Fiyat/teminat dengesi beklentimin altındaydı,Stenos Auto Finans veya Stenos Auto internet sayfalarından,1,1.0,1,Detractor,33.3,0,0
CSI-CRD-00159,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-08-11,Stenos İzmir Bornova,İzmir,Ege Bölgesi,Çev. Meşhur Asalet Demirel,Hafif Ticari,Retail,35,Erkek,150.000 TL üzeri,2228000,24,6.4,1,1,,1,TEB (Türk Ekonomi Bankası),Sorunların zamanında çözülmesi; Kampanyaları olması; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,99,,,7,9,9,9,,9,9,,1,,1,Kredimin ödeme planını revize etmek,8.0,,2,,2,7,7,8,1.0,Fiyat avantajı; Teminat içeriği,,,,,7.0,7.0,6.0,Fiyat/teminat dengesi beklentimin altındaydı,İnternet reklamlarından,2,,1,Passive,77.8,0,0
CSI-CRD-00160,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-06-03,Stenos Kayseri Melikgazi,Kayseri,İç Anadolu Bölgesi,Hasret Kumral Şama,Otomobil-Binek,Filo,34,Erkek,25.000 TL altı,680000,36,12.3,1,1,,1,Ziraat Bankası,Müşteri ilişkileri; Kampanyaları olması; Ulaşım kolaylığı,7,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,6,Danışmanın bilgilendirmesi yetersizdi,1.0,6,5,7,7,,5,8,,1,,1,Banka Hesap No'ları hakkında bilgi,5.0,Talebim için birden fazla kişiyle görüşmek durumunda kaldım.,2,,2,6,4,6,,,,,,,,,,,,1,1.0,1,Detractor,66.7,0,0
CSI-CRD-00161,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-05-26,Stenos Gaziantep Şahinbey,Gaziantep,Güney Doğu Anadolu Bölgesi,Zeride Çorlu,Hafif Ticari,Filo,28,Kadın,85.001 - 150.000 TL,735000,24,9.0,1,1,,2,Burgan Bank; Anadolubank; Şekerbank,Müşteri ilişkileri; Ödeme Planında Esneklik; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,9,Danışman ilgili ve bilgiliydi,,8,8,5,9,,6,8,,1,,1,Fatura ile ilgili olarak; Kaza,99.0,,2,,1,8,9,6,,,,,,,,,,,,2,,1,Promoter,77.8,0,0
CSI-CRD-00162,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-03-24,Stenos Ankara Çankaya,Ankara,İç Anadolu Bölgesi,Binbaşar Bilgin,Otomobil-Binek,Retail,54,Erkek,85.001 - 150.000 TL,1173000,36,6.9,1,1,,2,OdeaBank; Ziraat Bankası; Halk Bankası,Markanın finans kurumu olması; Faiz oranı; Kredi alımlarında hızlılık,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,10,10,9,,10,9,,1,,2,,,,1,Sosyal medya,3,10,10,5,2.0,,1.0,1.0,Yol yardım hizmeti,Kendi sigortacısı/tanıdık acente olması; Sigorta şirketi memnuniyetsizliği,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00163,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-05-02,Stenos Trabzon Ortahisar,Trabzon,Karadeniz Bölgesi,Fayize Demirel Bilir,Hafif Ticari,Retail,39,Erkek,85.001 - 150.000 TL,1152000,36,2.4,1,1,,1,Anadolubank; Ziraat Bankası; Akbank,Personelin genel tutum davranışları; Ulaşım kolaylığı; Hizmet kalitesi,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,9,10,8,9,,99,10,,1,,1,Senet İadesi; Kredi Devri / Transferi,8.0,,2,,1,10,9,10,1.0,Kredi avantajı; Fiyat avantajı,,,,,10.0,10.0,9.0,,Yetkili servisten,2,,1,Promoter,100.0,1,1
CSI-CRD-00164,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-05-14,Stenos İzmir Bornova,İzmir,Ege Bölgesi,Kıvılcım Seven,Otomobil-Binek,Retail,52,Kadın,85.001 - 150.000 TL,1170000,36,6.6,1,1,,1,TEB (Türk Ekonomi Bankası),Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Hizmet kalitesi; Düşük peşinat / peşinatsız kredi imkânı,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,9,10,10,8,,8,10,,1,,1,Fatura ile ilgili olarak,10.0,,2,,2,9,10,10,2.0,,1.0,1.0,Muafiyetsiz cam teminatı,Kendi sigortacısı/tanıdık acente olması,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00165,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-10-15,Stenos Malatya Battalgazi,Malatya,Doğu Anadolu Bölgesi,Zeyno Ertaş,Otomobil-Binek,Retail,56,Erkek,150.000 TL üzeri,1708000,12,6.8,1,1,,2,Başka kuruluş araştırmadım,Kampanyaları olması; Personelin genel tutum davranışları; Markanın finans kurumu olması,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,10,9,7,,9,10,,1,,2,,,,1,Sosyal medya; Stenos Auto Mobil App,2,10,10,9,2.0,,1.0,2.0,,Sigorta şirketi memnuniyetsizliği; Kendi sigortacısı/tanıdık acente olması,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00166,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-06-15,Stenos İstanbul Kadıköy,İstanbul,Marmara Bölgesi,Bayan Gülsü Sabır Kısakürek,Otomobil-Binek,Retail,37,Erkek,150.000 TL üzeri,2016000,36,11.6,1,2,Nakit bütçemi bozmak istemedim,1,Başka kuruluş araştırmadım,Markaya duyulan güven; Sigorta hizmetlerinin de olması; Daha önce kredi kullanmıştım,7,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,7,Danışmanın bilgilendirmesi yetersizdi,,6,7,8,8,,6,7,,2,Gecikme faizi hakkında bilgi verilmedi,1,Sigorta Muvafakatnamesi,4.0,Talebimin gerçekleşmesi uzun zaman aldı; Talebim için birden fazla kişiyle görüşmek durumunda kaldım.,2,,1,7,7,7,1.0,Teminat içeriği; Kredi avantajı,,,,,4.0,6.0,5.0,Fiyat/teminat dengesi beklentimin altındaydı,"Gazete, dergi ilanlarından",1,2.0,1,Passive,66.7,0,0
CSI-CRD-00167,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-03-29,Stenos Diyarbakır Kayapınar,Diyarbakır,Güney Doğu Anadolu Bölgesi,Çoğay Durdu,Hafif Ticari,Filo,31,Erkek,50.001 - 85.000 TL,644000,36,4.7,1,1,,1,Ziraat Bankası; Vakıflar Bankası; OdeaBank,Markaya duyulan güven; Daha uzun vade; Ödeme Planında Esneklik,7,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,7,Danışmanın bilgilendirmesi yetersizdi,,9,8,7,8,,5,9,,1,,2,,,,2,,2,7,7,6,,,,,,,,,,,,2,,1,Passive,66.7,0,0
CSI-CRD-00168,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-01-05,Stenos Malatya Battalgazi,Malatya,Doğu Anadolu Bölgesi,Sunay Yılmaz Akça,Hafif Ticari,Filo,39,Kadın,50.001 - 85.000 TL,525000,12,1.3,1,1,,1,Türkiye Finans; Halk Bankası; İş Bankası,Müşteri ilişkileri; Markaya duyulan güven; Sorunların zamanında çözülmesi,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,9,9,10,,8,10,,1,,2,,,,1,"Web sitesi; Stenos Auto Mobil App; Gazete, dergi vb.",1,10,10,7,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00169,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-07-10,Stenos Kayseri Melikgazi,Kayseri,İç Anadolu Bölgesi,Meleknur Orçin Akdeniz Akçay,Otomobil-Binek,Retail,40,Erkek,50.001 - 85.000 TL,2441000,24,2.6,1,2,Nakit bütçemi bozmak istemedim,1,Başka kuruluş araştırmadım,Ödeme Planında Esneklik; Kredi alımlarında hızlılık; Daha az döküman/daha az prosedür,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,8,Danışman ilgili ve bilgiliydi,,8,8,7,9,,7,8,,1,,1,Banka Hesap No'ları hakkında bilgi,7.0,,2,,3,6,7,8,1.0,Kredi avantajı,,,,,10.0,9.0,7.0,Fiyat/teminat dengesi beklentimin altındaydı,"Acente görselliği sayesinde; Gazete, dergi ilanlarından",2,,1,Passive,77.8,0,0
CSI-CRD-00170,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-02-06,Stenos İstanbul Maslak,İstanbul,Marmara Bölgesi,Arş. Gör. Zöhrehan Şefiye Akçay,Hafif Ticari,Retail,39,Kadın,150.000 TL üzeri,1893000,48,6.0,1,2,Kampanya koşulları cazipti,1,Türkiye Finans; Yapı ve Kredi Bankası; İş Bankası,Markanın finans kurumu olması; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Daha uzun vade,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,8,10,10,10,,10,10,,1,,2,,,,1,Stenos Auto Mobil App; Acente; Web sitesi,3,10,9,10,2.0,,1.0,1.0,Yeni değer klozu,Sigorta şirketi memnuniyetsizliği,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00171,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-03-08,Stenos Diyarbakır Kayapınar,Diyarbakır,Güney Doğu Anadolu Bölgesi,Öğr. Durmuşali Esentürk Şafak,Hafif Ticari,Retail,59,Erkek,150.000 TL üzeri,2467000,24,8.8,1,1,,2,Ziraat Bankası; Türkiye Finans; AlBaraka,Faiz oranı; Sigorta hizmetlerinin de olması; Ulaşım kolaylığı,7,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,7,Danışmanın bilgilendirmesi yetersizdi,,9,6,5,7,,7,8,,1,,2,,,,1,"Stenos Auto Mobil App; Gazete, dergi vb.; Acente",2,7,7,6,2.0,,3.0,,,Sigorta şirketi memnuniyetsizliği; Servis hizmet memnuniyetsizliği,,,,,,1,2.0,1,Passive,66.7,0,0
CSI-CRD-00172,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-05-29,Stenos Samsun İlkadım,Samsun,Karadeniz Bölgesi,Bayan Oluş Şama Ülker,Otomobil-Binek,Filo,36,Erkek,85.001 - 150.000 TL,1966000,36,8.8,1,1,,2,Garanti Bankası; İş Bankası,Düşük peşinat / peşinatsız kredi imkânı; Ödeme Planında Esneklik; Faiz oranı,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,7,Danışmanın bilgilendirmesi yetersizdi,,8,99,6,7,,10,8,,1,,2,,,,2,,3,9,10,5,,,,,,,,,,,,1,2.0,1,Promoter,77.8,0,1
CSI-CRD-00173,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-05-30,Stenos Erzurum Yakutiye,Erzurum,Doğu Anadolu Bölgesi,Firdevis Karadeniz Ertaş,Hafif Ticari,Retail,29,Erkek,25.001 - 50.000 TL,1085000,24,11.3,1,1,,1,Başka kuruluş araştırmadım,Ödeme Planında Esneklik; Faiz oranı; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri,7,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,7,Danışmanın bilgilendirmesi yetersizdi,,9,8,6,7,,7,9,,1,,1,Fatura ile ilgili olarak,5.0,Talebim onaylanmadı,1,Stenos Auto Mobil App; Web sitesi,1,8,7,6,2.0,,1.0,2.0,,Sigorta şirketi memnuniyetsizliği,,,,,,2,,2,Passive,66.7,0,0
CSI-CRD-00174,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-04-02,Stenos İstanbul Maslak,İstanbul,Marmara Bölgesi,Tayyip Duran,Otomobil-Binek,Retail,65,Erkek,150.000 TL üzeri,2160000,36,1.0,1,2,Kampanya koşulları cazipti,1,Anadolubank,Kampanyaları olması; Daha uzun vade; Müşteri ilişkileri,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,10,10,10,,8,10,,1,,2,,,,2,,2,9,10,9,2.0,,2.0,,,Servis hizmet memnuniyetsizliği,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00175,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-03-20,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Koldan Zengin,Hafif Ticari,Filo,38,Erkek,50.001 - 85.000 TL,1275000,12,1.0,1,1,,1,İş Bankası; Halk Bankası,Markanın finans kurumu olması; Sorunların zamanında çözülmesi; Daha önce kredi kullanmıştım,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,8,9,10,99,,6,10,,1,,1,Banka Hesap No'ları hakkında bilgi,99.0,,1,"Web sitesi; Gazete, dergi vb.",2,9,10,9,,,,,,,,,,,,1,2.0,1,Promoter,88.9,1,1
CSI-CRD-00176,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-04-07,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Atatöre Şensoy,Otomobil-Binek,Retail,48,Kadın,25.001 - 50.000 TL,847000,36,4.1,1,1,,1,Başka kuruluş araştırmadım,Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Personelin genel tutum davranışları; Daha önce kredi kullanmıştım,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,8,Danışman ilgili ve bilgiliydi,,10,10,8,10,,9,10,,1,,2,,,,2,,1,8,9,10,2.0,,1.0,2.0,,Kendi sigortacısı/tanıdık acente olması,,,,,,2,,1,Promoter,100.0,1,0
CSI-CRD-00177,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-03-06,Stenos Trabzon Ortahisar,Trabzon,Karadeniz Bölgesi,Uz. Sevsevil Gülbeyan Yorulmaz,Hafif Ticari,Retail,42,Erkek,25.001 - 50.000 TL,352000,36,6.4,1,1,,1,Vakıflar Bankası,Daha önce kredi kullanmıştım; Sigorta hizmetlerinin de olması; Hizmet kalitesi,7,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,7,Danışmanın bilgilendirmesi yetersizdi,,99,8,5,5,Taksit seçenekleri ihtiyacıma uymadı,7,9,,1,,2,,,,1,"Gazete, dergi vb.; Acente",2,9,8,9,2.0,,1.0,1.0,Muafiyetsiz cam teminatı,Kendi sigortacısı/tanıdık acente olması; Servis hizmet memnuniyetsizliği,,,,,,2,,1,Passive,66.7,0,1
CSI-CRD-00178,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-03-10,Stenos İstanbul Kadıköy,İstanbul,Marmara Bölgesi,Nurmelek Hayrioğlu,Otomobil-Binek,Filo,35,Erkek,25.001 - 50.000 TL,601000,24,50.4,1,1,,1,AlBaraka; Denizbank; Burgan Bank,Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Markaya duyulan güven; Faiz oranı,4,Evrak ve geri dönüş süreçlerinde sorun yaşadım,1.0,5,Danışmanın bilgilendirmesi yetersizdi,2.0,5,4,3,4,Taksit seçenekleri ihtiyacıma uymadı,3,4,Onay süreci beklediğimden uzun sürdü,1,,1,Kaza,3.0,Ödememin hesaplara gecikmeli yansıması; Dekontların ellerine ulaşmaması,2,,1,3,3,1,,,,,,,,,,,,2,,1,Detractor,33.3,0,0
CSI-CRD-00179,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-12-07,Stenos Denizli Merkezefendi,Denizli,Ege Bölgesi,Muvaffak Hayrioğlu,Hafif Ticari,Retail,51,Erkek,50.001 - 85.000 TL,455000,12,1.9,1,1,,1,Garanti Bankası,Ulaşım kolaylığı; Düşük peşinat / peşinatsız kredi imkânı; Kredi alımlarında hızlılık,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,8,10,10,8,,6,10,,1,,2,,,,2,,3,9,9,10,1.0,Fiyat avantajı; Kredi avantajı,,,,,6.0,10.0,7.0,Fiyat/teminat dengesi beklentimin altındaydı,Daha önce kredi kullanan tanıdıklarımdan / tavsiye; Stenos Auto Finans veya Stenos Auto internet sayfalarından,2,,1,Promoter,88.9,1,1
CSI-CRD-00180,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-04-15,Stenos Gaziantep Şahinbey,Gaziantep,Güney Doğu Anadolu Bölgesi,Nurmelek Aslan,Otomobil-Binek,Retail,40,Erkek,85.001 - 150.000 TL,318000,36,1.0,1,2,Peşinat ve vade esnekliği ikna etti,1,Burgan Bank; Garanti Bankası; Akbank,Sigorta hizmetlerinin de olması; Sorunların zamanında çözülmesi; Daha önce kredi kullanmıştım,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,99,10,10,10,,10,10,,1,,2,,,,2,,3,10,9,10,1.0,Kredi avantajı,,,,,10.0,8.0,7.0,Fiyat/teminat dengesi beklentimin altındaydı,Daha önce kredi kullanan tanıdıklarımdan / tavsiye,2,,2,Promoter,100.0,1,1
CSI-CRD-00181,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-04-30,Stenos Diyarbakır Kayapınar,Diyarbakır,Güney Doğu Anadolu Bölgesi,Çev. Bidayet Sirap Yıldırım,Otomobil-Binek,Retail,47,Erkek,50.001 - 85.000 TL,1168000,48,6.7,1,2,Peşinat ve vade esnekliği ikna etti,1,Vakıflar Bankası; Yapı ve Kredi Bankası,Hizmet kalitesi; Kampanyaları olması; Ödeme Planında Esneklik,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,99,10,8,10,,8,10,,1,,2,,,,1,Web sitesi; Acente,2,10,10,10,1.0,Teminat içeriği,,,,,6.0,10.0,10.0,,İnternet reklamlarından,2,,2,Promoter,100.0,1,1
